code,language,quality_label,severity_score,repo_stars
"def extractMelody(audioSamples, wSize, hSize):
    fs = 44100
    vTol = 1.4


    # extract f0 using ESSENTIA
    input = essentia.array(audioSamples)
    pitchTracker = PredominantPitchMelodia(frameSize = wSize, hopSize = hSize, sampleRate = fs,
        voicingTolerance = vTol, voiceVibrato = False, filterIterations=10, 
        peakDistributionThreshold=0.9, guessUnvoiced=True)
    
#     pitchTracker = PredominantMelody(frameSize = wSize, hopSize = hSize, sampleRate = fs,
#         voicingTolerance = vTol, voiceVibrato = False, filterIterations=10, 
#         peakDistributionThreshold=0.9, guessUnvoiced=True)
    
    f0, pitchConf = pitchTracker(input)
    
    timestamps = getTimeStamps(audioSamples, f0)
    
    
    f0 = mir_eval.multipitch.frequencies_to_midi(f0)    
    return timestamps, np.array(f0)",python,2,0.73,4
"def detect_vocal(audioSamples,  rfc, est_f0):
    
    
    # 2 vocal variance
    features_array = extract_features(audioSamples)
    
    voiced_flag = np.zeros(len(features_array)) 
    
#     vocal_var_array_T = features_array.T
#     imshow(vocal_var_array_T, aspect = 'auto', interpolation='none') 
     
    # prepare array indices
    resFactor = Parameters.hSize/Parameters.hSizePitch 
    aLen = min([len(features_array)*resFactor, len(est_f0)])
    features_array = features_array[0:floor(aLen / resFactor)]
    est_f0 = est_f0[0:aLen]

    for i in range (0,len(features_array)): 
        vv = features_array[i]
        midIdx = i*resFactor
        if est_f0[midIdx] > 0: ## estimate only for frames with middle frame from melodias being voiced
            voiced_flag[i] = rfc.predict(vv.reshape(1,-1))
            est_f0[midIdx - resFactor/2 -1: midIdx + resFactor/2+1] *= voiced_flag[i] # make range of f0-s zero is not voiced
    
# smoothing
#     TODO:
    return voiced_flag, est_f0",python,3,0.66,4
"def check_case(context):
	#Armature in pose mode
	if len(context.selected_objects) == 1 and context.selected_objects[0].type == 'ARMATURE' and context.mode == 'POSE' and len(context.selected_pose_bones) != 0:
		return True, 'BONES'
	elif len(context.selected_objects) != 0 and context.mode == 'OBJECT':
		# Objects
		types = [obj.type for obj in context.selected_objects]
		if 'ARMATURE' in types:
			types.remove('ARMATURE')
		if len(types) != 0:
			return True, 'OBJ'

	# poll KO
	return False, 'DUMMY'",python,2,0.69,4
"	def draw(self, context):
		layout = self.layout
		row = layout.row()
		row.operator(""pose.juks_keying"", text=""Mass KeyingSets creation"")
		row = layout.row()
		row.operator(""pose.juks_keying_keyframes"", ""Mass KeyingSets from Keyframes"")",python,3,0.81,4
"	def draw(self, context):
		layout = self.layout
		row = layout.row()
		row.prop(self, ""update"", text=""Update KeyingSet if already exists"")
		row = layout.row()
		row.prop(self, ""name"")
		row = layout.row()
		row.prop(self, ""location"")
		row.prop(self, ""rotation"")
		row.prop(self, ""scale"")
		row = layout.row()
		if check_case(context)[1] == ""BONES"":
			row.prop(self, ""bone_custom_props"")
		else:
			row.prop(self, ""obj_custom_props"")
			row = layout.row()
			row.prop(self, ""data_custom_props"")
		row = layout.row()
		row.prop(self, ""only_non_locked"")",python,3,0.83,4
"def arg(*args, **kwargs):
    """"""Decorator for CLI args.

    Example:

    >>> @arg(""name"", help=""Name of the new entity"")
    ... def entity_create(args):
    ...     pass
    """"""
    def _decorator(func):
        add_arg(func, *args, **kwargs)
        return func
    return _decorator",python,2,0.83,4
"def add_arg(func, *args, **kwargs):
    """""" Bind CLI arguments to a shell.py `do_foo` function.""""""
    if not hasattr(func, 'arguments'):
        func.arguments = []
    if (args, kwargs) not in func.arguments:
        func.arguments.insert(0, (args, kwargs))",python,3,0.54,4
"def decode(img):
    if not img:
        return None
    qr = qrtools.QR()
    if qr.decode(img):
        return qr.data
    else:
        raise ValueError(""Failed to decode data from '%s'"" % img)",python,2,0.53,4
"    def error(self, message):
        """"""
        Prints a usage message incorporating the message to stderr and exit.
        """"""
        self.print_usage(sys.stderr)
        choose_from = ' (choose from'
        progparts = self.prog.partition(' ')
        self.exit(2, (""error: %(errmsg)s\nTry '%(mainp)s help %(subp)s'""
                ""for more information.\n"") %
                {'errmsg': message.split(choose_from)[0],
                    'mainp': progparts[0],
                    'subp': progparts[2]})",python,2,0.71,4
"    def get_base_parser(self):
        """"""
        Get a base parser including some global arguments.
        """"""
        parser = QRCodeShellParser(prog = 'qrcode',
                description='A python app for creating and decoding QR Codes',
                epilog='See ""qrcode help COMMAND"" for help on a specific comand.',
                add_help = False
        )
        parser.add_argument(
                '-h', '--help',
                action='store_true',
                help=argparse.SUPPRESS,
        )
        parser.add_argument(
                '-v', '--version',
                action='version',
                version='0.1',
        )
        return parser",python,2,0.82,4
"def find_closest(lookup_list, number):
    """"""Find the closest numerical key in list to provided number.
    Return the corresponding value.
    lookup_list structure: [(key, value), ...]""""""
    try:
        keys = np.array(lookup_list, dtype=float)[:, 0]
        values = np.array(lookup_list, dtype=float)[:, 1]
    except ValueError:
        keys = np.array(lookup_list, dtype=str)[:, 0]
        keys = np.array(keys, dtype=float)
        values = np.array(lookup_list, dtype=str)[:, 1]
    differences = abs(keys - number)
    return values[np.argmin(differences)]",python,3,0.8,4
"def plotformat(ax):
    if ax.get_title().strip() != ""Wind Direction"":
        majorLocator = MultipleLocator(1)
        ax.yaxis.set_major_locator(majorLocator)
        ax.minorticks_on()
        ax.grid(""on"", which='minor', ls='-', alpha=0.2)
    ax.xaxis.set_major_locator(dates.HourLocator(interval=2))
    ax.xaxis.set_major_formatter(dates.DateFormatter('%H:%M'))
    ax.grid(""on"", which='major', ls='-', alpha=0.4)
    labels = ax.get_xticklabels()
    plt.setp(labels, rotation=0)",python,3,0.93,4
"def start_bot():
    setup_data_path()
    setup_database()
    setup_commands()
    connect_to_discord()",python,2,0.58,4
"def show_message(subj, body, icon='audio-speakers', timeout=3000,
                 dump_id_file='/tmp/pymocp.id'):
    wn = None
    try:
        wn = pickle.load(open(dump_id_file, ""rb""))
    except:
        wn = notify2.Notification('')

    wn.set_timeout(timeout)
    wn.update(subj, body, icon)
    wn.show()
    pickle.dump(wn, open(dump_id_file, ""wb""))",python,3,0.8,4
"    def parse_args():
        def escape_str(s):
            return html.escape(s)
        parser = argparse.ArgumentParser()
        parser.add_argument('-a', '--artist', type=escape_str)
        parser.add_argument('-s', '--song', type=escape_str)
        parser.add_argument('-r', '--album', type=escape_str)
        parser.add_argument('-f', '--file', type=escape_str, required=True)
        parser.add_argument('-i', '--icon', type=escape_str, default='audio-x-generic')
        parser.add_argument('-t', '--timeout', type=int, default=5000)
        return parser, parser.parse_args()",python,3,0.98,4
"def parse_command_line():
    parser = argparse.ArgumentParser(
        description='Follow who he follow, star what he star',
        formatter_class=argparse.RawTextHelpFormatter,
    )
    parser.add_argument('-a', '--auth',
                        metavar='USERNAME',
                        help='your github account username')
    parser.add_argument('target',
                        metavar='TARGET',
                        help='the target you want to copy')

    args = parser.parse_args()

    password = getpass.getpass('Enter your Github account password: ') if args.auth else None
    return args.auth, password, args.target",python,3,0.99,4
"def follow_him(s, target):
    print('>> ******\n>> He followed ...')
    resp = s.get(GITHUB_API_PROXY + '/users/%s/following' % target)
    following_list = [following['url'].split('/')[-1] for following in resp.json()]
    for user in following_list:
        if USERNAME:
            s.put(GITHUB_API_PROXY + '/user/following/%s' % user)
        print(user)
    if USERNAME:
        print('>> following done\n')",python,2,0.96,4
"def star_him(s, target):
    print('>> ******\n>> He starred ...')
    resp = s.get(GITHUB_API_PROXY + '/users/%s/starred' % target)
    starred_list = [repo['full_name'] for repo in resp.json()]
    for repo in starred_list:
        if USERNAME:
            s.put(GITHUB_API_PROXY + '/user/starred/%s' % repo)
        print(repo)
    if USERNAME:
        print('>> starring done\n')",python,2,0.7,4
"def list_all_tags(lists_of_tags):
    all_known_tags = set()
    for list_of_tags in lists_of_tags:
        for tag in list_of_tags:
            all_known_tags.add(tag)
    return list(all_known_tags) # so it would be ordered",python,2,0.54,4
"def tags_to_boolean_features(object_tags, all_known_tags):
    # Not scalable, but making hash tables for ~100 tags is an overkill
    features = np.array( [0] * len(all_known_tags) )
    for tag in object_tags:
        try:
            features[all_known_tags.index(tag)] = 1
        except IndexError:
            pass
    return features",python,2,0.97,4
"def count_common_tags(input_objects):
    counter = Counter()
    for obj in input_objects:
        for tag in obj:
            counter[tag] += 1
    return counter",python,2,0.73,4
